,Unnamed: 0,userid,placeid,frequency,id_x,created_at,lng,lat,photos_count_x,checkins_count,users_count,radius_meters,highlights_count_x,items_count_x,max_items_count,spot_categories,state,id_y,bookmarked_spots_count,challenge_pin_count,country_pin_count,highlights_count_y,items_count_y,photos_count_y,pins_count,province_pin_count,region_pin_count,state_pin_count,trips_count,friends_count,stamps_count,checkin_num,places_num,ts,cluster
5991,9831,5062,56780,1,56780,2009-10-21T20:46:43Z,0.9590956530227566,0.6715515166535155,17,0.00836380611530382,179,100,1,7,10,"[{'url': '/categories/77', 'name': 'Casino'}]",New Jersey,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.346355163168127,0
5988,9828,5062,29358,6,29358,2009-09-26T09:59:44Z,0.42160884083644534,0.6064629742131455,0,0.0007002256282579943,7,50,0,3,10,"[{'url': '/categories/20', 'name': 'Apartment'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.3178198407854893,1
5978,9818,5062,9625,1,9625,2009-03-19T22:34:52Z,0.4180961360896802,0.6175445188448698,105,0.05383957052828134,1054,300,11,10,10,"[{'url': '/categories/212', 'name': 'Science Museum'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.10424681558390958,1
5999,9839,5062,213077,1,213077,2009-12-15T17:36:03Z,0.9653427847698329,0.7189464333756133,0,0.0002723099665447755,7,50,0,1,10,"[{'url': '/categories/204', 'name': 'Other - Street Fare'}]",New York,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.40787610139643604,0
5986,9826,5062,23962,1,23962,2009-09-05T23:15:13Z,0.4193463649369502,0.6345475469062518,8,0.0026841982416556448,60,100,0,4,10,"[{'url': '/categories/157', 'name': 'Vineyard'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.29489274831946233,1
5995,9835,5062,86761,1,86761,2009-11-08T05:59:53Z,0.4186409268467528,0.6408620226470216,16,0.0038512409554189685,89,50,0,3,10,"[{'url': '/categories/157', 'name': 'Vineyard'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.3658473400437572,1
5982,9822,5062,19542,1,19542,2009-08-01T19:46:03Z,0.41900496658567965,0.6123172809000019,639,1.0,9105,2500,30,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.2554857151889536,1
5996,9836,5062,89958,1,89958,2009-11-09T20:01:43Z,0.9654039838373368,0.7189648339457257,0,0.00023340854275266475,6,75,0,0,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",New York,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.3676240988344581,0
6006,9847,5062,1144184,1,1144184,2010-05-20T19:17:27Z,0.9590500058170753,0.6716483518567626,3,0.0036567338364584144,81,100,0,2,10,"[{'url': '/categories/77', 'name': 'Casino'}]",New Jersey,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.5828719050999283,0
5998,9838,5062,143024,1,143024,2009-11-28T20:03:20Z,0.9487176504321274,0.7144162199634456,5,0.007235664825332607,101,150,1,7,10,"[{'url': '/categories/77', 'name': 'Casino'}]",Pennsylvania,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.3889293327575807,0
5997,9837,5062,101941,1,101941,2009-11-14T22:29:19Z,0.41960723800697397,0.6340745829083128,0,0.0018283669182292072,40,75,0,1,10,"[{'url': '/categories/16', 'name': 'American'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.3733453374104023,1
5993,9833,5062,68169,5,68169,2009-10-29T20:23:24Z,0.4216373269054068,0.6055307460341848,0,0.0014004512565159886,19,75,0,5,10,"[{'url': '/categories/142', 'name': 'Lab'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.3553071023294976,1
5990,9830,5062,29928,1,29928,2009-09-26T21:55:33Z,0.4224591932229347,0.6047214346646441,4,0.0038123395316268576,62,75,0,7,10,"[{'url': '/categories/35', 'name': 'Apparel'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.3183772143396624,1
6005,9845,5062,313446,1,313446,2010-01-02T18:56:51Z,0.9590993394661689,0.671514912880175,1,0.0006224227806737727,15,75,0,2,10,"[{'url': '/categories/18', 'name': 'Asian'}]",New Jersey,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.42812172989627584,0
5979,9819,5062,12479,1,12479,2009-05-03T19:07:39Z,0.421424244786353,0.6064179384943207,12,0.03594491558391037,419,300,1,10,10,"[{'url': '/categories/11', 'name': 'Mall'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.15454224861432664,1
6003,9843,5062,279417,1,279417,2009-12-27T20:14:51Z,0.4199953963620986,0.954397789438812,5,0.023496459970434917,301,300,0,11,10,"[{'url': '/categories/11', 'name': 'Mall'}]",Washington,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.4214548938290932,3
5977,9817,5062,9150,1,9150,2009-02-10T22:02:54Z,0.4183033517384003,0.6186691139487841,92,0.030226406286470085,661,300,5,10,10,"[{'url': '/categories/31', 'name': 'Performing Arts'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.0627352362583089,1
5983,9823,5062,19873,1,19873,2009-08-05T03:23:05Z,0.4187048716888784,0.6175818416058461,10,0.010503384423869914,206,75,1,10,10,"[{'url': '/categories/56', 'name': 'Other - Nightlife '}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.25920537159175794,1
6002,9842,5062,260487,1,260487,2009-12-23T21:57:29Z,0.9607124533769082,0.7179744912468589,0,0.00015560569516844317,4,75,0,1,10,"[{'url': '/categories/192', 'name': ""Doctor's Office""}]",New Jersey,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.4170497623015734,0
5987,9827,5062,26808,1,26808,2009-09-22T03:52:18Z,0.41953365500413353,0.9525484714076624,13,0.011203610052127909,219,75,11,10,10,"[{'url': '/categories/32', 'name': 'Live Music'}]",Washington,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.3130486899392011,3
5981,9821,5062,14515,2,14515,2009-06-04T19:01:45Z,0.421636082682618,0.6054870131840024,35,0.04773204699291994,584,150,4,10,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.1904180336695731,1
5985,9825,5062,22463,1,22463,2009-08-25T18:57:13Z,0.4224261283628401,0.6044284610120387,4,0.006613242044658835,92,75,0,10,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.2823579752513119,1
5984,9824,5062,21992,1,21992,2009-08-22T01:04:29Z,0.4217322167981685,0.6058770184295077,16,0.013109779817941336,183,50,1,8,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",California,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.2781589015433745,1
6001,9841,5062,259535,1,259535,2009-12-23T19:49:36Z,0.9610856020605296,0.7171327567584531,0,0.0006224227806737727,8,75,0,2,10,"[{'url': '/categories/17', 'name': 'BBQ'}]",New Jersey,5062,0,6,1,0,7,2,12,0,6,5,0,0.15733333333333333,29,0.8444444444444444,32,0.4169501854247848,0
6014,9911,5134,1138166,1,1138166,2010-05-19T12:26:08Z,0.8849628849804708,0.3261324609264403,0,0.00035011281412899715,6,100,0,2,10,"[{'url': '/categories/102', 'name': 'Library'}]",Florida,5134,0,2,1,0,5,0,4,0,2,1,0,0.0,5,0.0,5,0.5814303698599019,7
6012,9909,5134,543413,1,543413,2010-02-11T23:49:18Z,0.8816799590278154,0.29962345214356045,0,0.0034622267174978603,75,150,0,2,10,"[{'url': '/categories/57', 'name': 'Other - Travel & Lodging'}]",Florida,5134,0,2,1,0,5,0,4,0,2,1,0,0.0,5,0.0,5,0.47319992116906207,7
6010,9907,5134,34699,1,34699,2009-10-02T21:10:36Z,0.8816837051626906,0.29956273545820433,8,0.026803080992764336,504,250,0,10,10,"[{'url': '/categories/224', 'name': 'Terminal'}]",Florida,5134,0,2,1,0,5,0,4,0,2,1,0,0.0,5,0.0,5,0.3250697849235493,7
6011,9908,5134,108498,1,108498,2009-11-17T16:51:06Z,0.8816954084310828,0.29959633560746823,0,0.005134987940558625,118,50,0,8,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",Florida,5134,0,2,1,0,5,0,4,0,2,1,0,0.0,5,0.0,5,0.3764457691714824,7
6015,9912,5140,128481,1,128481,2009-11-24T20:08:26Z,0.9664027915970897,0.7152757252791364,3,0.012720765580020228,260,250,0,9,10,"[{'url': '/categories/224', 'name': 'Terminal'}]",New York,5140,0,2,1,0,4,0,4,0,2,1,0,0.0,5,0.0,5,0.38444825650401526,7
6016,9913,5140,358635,1,358635,2010-01-10T17:53:34Z,0.966399471360283,0.7152779695289819,0,0.00015560569516844317,3,75,0,0,10,"[{'url': '/categories/225', 'name': 'Gate'}]",New York,5140,0,2,1,0,4,0,4,0,2,1,0,0.0,5,0.0,5,0.4370425488503571,7
6019,9916,5140,5793679,1,5793679,2010-10-19T14:43:18Z,0.9638127331806886,0.7177883318890705,0,0.0005835213568816618,13,75,0,0,10,"[{'url': '/categories/433', 'name': 'Starbucks'}]",New York,5140,0,2,1,0,4,0,4,0,2,1,0,0.0,5,0.0,5,0.753090237881672,7
6018,9915,5140,1442959,1,1442959,2010-07-15T12:58:05Z,0.9638363869759203,0.7177947193112533,8,0.0021395783085660937,25,75,0,0,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",New York,5140,0,2,1,0,4,0,4,0,2,1,0,0.0,5,0.0,5,0.6453671731543125,7
6031,10001,5165,179366,1,179366,2009-12-07T22:04:22Z,0.4645239283579323,0.4920285137836151,9,0.004784875126429627,56,75,1,4,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.3991149324799217,5
6023,9993,5165,35863,1,35863,2009-10-03T20:19:03Z,0.4651685571468649,0.4928024625125702,11,0.006224227806737727,124,75,2,8,10,"[{'url': '/categories/123', 'name': 'Breakfast'}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.3261509071540445,5
6034,10004,5165,464099,1,464099,2010-01-28T01:43:50Z,0.4641998830636658,0.4916698063007161,0,0.0007002256282579943,17,75,0,3,10,"[{'url': '/categories/18', 'name': 'Asian'}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.45647017530436074,5
6032,10002,5165,267809,1,267809,2009-12-25T03:53:36Z,0.4645932684169034,0.49273723991440077,3,0.0013615498327238778,30,100,0,0,10,"[{'url': '/categories/65', 'name': 'Church'}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.4184483158374519,5
6027,9997,5165,48879,1,48879,2009-10-15T19:31:51Z,0.4643365338948908,0.4916693276849988,2,0.004590368007469073,65,75,1,6,10,"[{'url': '/categories/363', 'name': 'Chipotle'}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.33956929685020754,5
6024,9994,5165,39812,1,39812,2009-10-07T22:13:28Z,0.4640164983630317,0.4914248685077067,0,7.780284758422158e-05,2,75,0,0,10,"[{'url': '/categories/117', 'name': 'Salon & Barbershop'}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.3307250455454245,5
6022,9992,5165,28493,1,28493,2009-09-25T00:08:18Z,0.46470031746039697,0.49250257551993326,37,0.032132576052283514,420,50,5,10,10,"[{'url': '/categories/193', 'name': 'Record Store'}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.31623805697157437,5
6028,9998,5165,63391,1,63391,2009-10-26T06:36:57Z,0.46374515210396505,0.49189234726300746,13,0.005290593635727068,101,75,4,3,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.35129979813912726,5
6033,10003,5165,273239,1,273239,2009-12-26T19:14:48Z,0.4647371793805326,0.4926213215050863,22,0.01182603283280168,210,100,1,11,10,"[{'url': '/categories/49', 'name': 'Luxury Hotel'}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.4202868738054306,5
6025,9995,5165,40659,1,40659,2009-10-08T20:51:08Z,0.4644776084721769,0.49223560839004943,2,0.004551466583676962,60,75,0,3,10,"[{'url': '/categories/437', 'name': ""Trader Joe's""}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.3317821982084155,5
6030,10000,5165,176046,1,176046,2009-12-07T00:46:55Z,0.46434374020856417,0.49228283027638753,4,0.007274566249124718,97,150,1,8,10,"[{'url': '/categories/422', 'name': 'Whole Foods'}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.3981202408501616,5
6020,9990,5165,15261,1,15261,2009-06-13T20:25:18Z,0.46421960863780387,0.4916550884460391,4,0.004006846650587412,80,75,3,7,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",California,5165,0,3,1,0,6,0,5,0,2,1,0,0.013333333333333334,16,0.26666666666666666,16,0.20057444684221082,5
6063,10062,5202,84475,1,84475,2009-11-07T14:30:19Z,0.9642015856388554,0.7168300240311614,1,0.0008558313234264374,16,75,2,4,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.3651235291841246,0
6055,10054,5202,39635,1,39635,2009-10-07T19:24:28Z,0.9641088955785603,0.7168832819378246,4,0.003695635260250525,69,75,1,8,10,"[{'url': '/categories/82', 'name': 'French'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.3305934530091754,0
6058,10057,5202,43735,1,43735,2009-10-11T06:09:21Z,0.9090414455598745,0.7922081977247257,0,0.00035011281412899715,8,75,1,0,10,"[{'url': '/categories/27', 'name': 'Wine Bar'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.3344593795772717,0
6052,10051,5202,30458,1,30458,2009-09-27T14:19:15Z,0.9395127076939348,0.797943601630009,2,0.014393526803080993,110,300,3,10,10,"[{'url': '/categories/11', 'name': 'Mall'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.3191431763391108,0
6042,10041,5202,12828,2,12828,2009-05-09T21:12:03Z,0.9642469513273618,0.7168668471812472,8,0.004707072278845406,73,75,1,5,10,"[{'url': '/categories/103', 'name': 'Theatre'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.16136668426338474,0
6059,10058,5202,43756,1,43756,2009-10-11T07:44:53Z,0.9090500947172122,0.7922082561782022,1,0.0002723099665447755,7,75,0,1,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.33453376699519666,0
6038,10037,5202,9247,1,9247,2009-02-25T23:07:47Z,0.6966205237353345,0.3620143129934026,149,0.2666692600949195,3445,75,7,10,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",Texas,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.0796046856390582,4
6050,10049,5202,30183,2,30183,2009-09-27T01:39:35Z,0.964209670068956,0.7168229761463247,0,0.0005835213568816618,14,75,0,3,10,"[{'url': '/categories/28', 'name': 'Dive Bar'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.3185516588043811,0
6053,10052,5202,30508,1,30508,2009-09-27T15:58:16Z,0.9401248277098633,0.797495294304086,1,0.00011670427137633238,3,75,0,0,10,"[{'url': '/categories/19', 'name': 'Italian'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.319220276068684,0
6039,10038,5202,10475,1,10475,2009-03-31T22:10:14Z,0.6964422802159167,0.3615262849860199,42,0.032988407375709954,558,75,2,10,10,"[{'url': '/categories/189', 'name': 'Tacos'}]",Texas,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.11768277690670814,4
6066,10066,5202,174151,1,174151,2009-12-06T18:03:56Z,0.9665163908324926,0.7154753591149579,0,0.0007002256282579943,16,50,0,3,10,"[{'url': '/categories/225', 'name': 'Gate'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.3978064562412911,0
6041,10040,5202,12344,1,12344,2009-05-01T20:47:33Z,0.6964910101777066,0.36146186426317595,100,0.07364039523846573,1316,50,21,10,10,"[{'url': '/categories/15', 'name': 'Mexican'}]",Texas,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.15237751246034748,4
6048,10047,5202,23261,1,23261,2009-08-31T17:41:27Z,0.9664433948674126,0.7154043458635027,236,0.3784719520734459,4751,1500,17,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.2890265503125633,0
6064,10063,5202,101406,1,101406,2009-11-14T19:48:38Z,0.9090605109123743,0.7928292816608549,0,0.0006613242044658835,9,75,0,2,10,"[{'url': '/categories/101', 'name': 'Sandwich Shop'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.37322022068042315,0
6045,10044,5202,17831,1,17831,2009-07-16T17:31:12Z,0.6965534558333111,0.3620733154021065,445,0.18408153738426827,2237,75,28,10,10,"[{'url': '/categories/187', 'name': 'Hot Dogs & Sausages'}]",Texas,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.23744052413177386,4
6040,10039,5202,11835,2,11835,2009-04-25T15:02:40Z,0.9641977681537822,0.7191275783260764,91,0.05064965377732825,1039,150,11,10,10,"[{'url': '/categories/102', 'name': 'Library'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.1453813965684887,0
6065,10064,5202,106840,1,106840,2009-11-16T22:04:28Z,0.9641053232073848,0.7185355603479491,80,0.056095853108223764,890,150,23,10,10,"[{'url': '/categories/38', 'name': 'City Park'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.37556851155163073,0
6051,10050,5202,30439,1,30439,2009-09-27T13:34:25Z,0.9395782086252285,0.7981808142855173,0,0.000739127052050105,11,75,0,1,10,"[{'url': '/categories/54', 'name': 'Other - Shopping'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.31910826668206127,0
6049,10048,5202,28031,3,28031,2009-09-24T11:41:44Z,0.9661537340362684,0.7173050852786846,27,0.02509141834591146,277,75,1,10,10,"[{'url': '/categories/95', 'name': 'Train Station'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.31565673980503917,0
6060,10059,5202,45556,1,45556,2009-10-12T20:09:01Z,0.9093925014032168,0.7934471212094152,3,0.0006224227806737727,13,75,0,3,10,"[{'url': '/categories/166', 'name': 'Historic Landmark'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.3362344512841702,0
6061,10060,5202,49904,1,49904,2009-10-16T17:41:39Z,0.6964454514234286,0.3615286588298139,154,0.07974791877382713,1091,50,92,10,10,"[{'url': '/categories/189', 'name': 'Tacos'}]",Texas,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.34060475102004517,4
6046,10045,5202,22168,1,22168,2009-08-22T23:45:54Z,0.9641018187589577,0.7184741078236581,10,0.01867268342021318,313,150,1,10,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.27921897415909314,0
6047,10046,5202,22909,1,22909,2009-08-29T15:54:34Z,0.940219555360247,0.799499399790149,11,0.013965611141367774,202,250,1,10,10,"[{'url': '/categories/45', 'name': 'Airport'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.2867008014764103,0
6062,10061,5202,56622,1,56622,2009-10-21T18:37:53Z,0.964281969207506,0.7169936728723998,10,0.0053683964833112895,72,150,0,4,10,"[{'url': '/categories/38', 'name': 'City Park'}]",New York,5202,0,5,1,0,7,0,9,0,4,3,0,0.010666666666666666,34,0.7111111111111111,31,0.3462548465699804,0
6101,10101,5207,138297,1,138297,2009-11-27T19:11:56Z,0.5002722162219253,0.5613620490521871,11,0.007546876215669494,160,75,0,3,10,"[{'url': '/categories/154', 'name': 'Burgers'}]",Nevada,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3877680480915444,1
6085,10085,5207,36964,1,36964,2009-10-04T20:28:33Z,0.46968458547878567,0.4782263371710813,4,0.0038901423792110793,58,50,1,5,10,"[{'url': '/categories/161', 'name': 'Vegetarian / Vegan'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.32727956621493703,1
6077,10077,5207,32836,2,32836,2009-09-30T20:28:14Z,0.4647163102546614,0.49257359038194926,1,0.0009725355948027698,19,75,0,3,10,"[{'url': '/categories/64', 'name': 'Other - Food '}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3227942722518762,1
6094,10094,5207,60018,1,60018,2009-10-24T04:39:33Z,0.4629519281495804,0.49844781065337607,0,0.00019450711896055396,4,75,0,1,10,"[{'url': '/categories/19', 'name': 'Italian'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.34896586045777056,1
6084,10084,5207,36133,2,36133,2009-10-03T23:38:31Z,0.46314961078471195,0.4944523473844342,18,0.024002178479732357,281,75,0,10,10,"[{'url': '/categories/30', 'name': 'Cineplex'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.32630622268400344,1
6103,10103,5207,182418,5,182418,2009-12-08T18:33:06Z,0.46465262460567147,0.4920501008598588,0,0.0013615498327238778,14,75,0,2,10,"[{'url': '/categories/121', 'name': 'Corporate Office'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.4000716906793649,1
6071,10071,5207,11404,1,11404,2009-04-18T03:24:30Z,0.4692853498925178,0.48277188535755844,210,0.20399906636582898,3024,745,17,10,10,"[{'url': '/categories/425', 'name': 'Disneyland Resort'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.13698893332725248,1
6072,10072,5207,19809,1,19809,2009-08-04T17:00:18Z,0.4631462804040958,0.49444874806743777,7,0.019878627557768615,207,300,0,10,10,"[{'url': '/categories/11', 'name': 'Mall'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.2587204388203581,1
6105,10105,5207,237779,1,237779,2009-12-19T22:45:10Z,0.46272075255992484,0.4946336358552583,1,0.000933634171010659,15,75,0,3,10,"[{'url': '/categories/159', 'name': 'Sushi'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.4126018437334231,1
6079,10079,5207,33797,2,33797,2009-10-01T21:31:07Z,0.4647035889729041,0.4925202338258934,1,0.0011670427137633237,23,75,0,2,10,"[{'url': '/categories/18', 'name': 'Asian Food'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.32396449846204334,1
6087,10087,5207,37336,1,37336,2009-10-05T03:47:59Z,0.46547952469334786,0.4918274175008539,3,0.007546876215669494,142,75,3,12,10,"[{'url': '/categories/32', 'name': 'Live Music'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3276217327643174,1
6104,10104,5207,219599,1,219599,2009-12-16T21:38:23Z,0.46465631993589884,0.49205345647826126,0,0.00023340854275266475,4,50,0,1,10,"[{'url': '/categories/204', 'name': 'Other - Street Fare'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.40918605707778255,1
6069,10069,5207,9884,1,9884,2009-03-22T00:25:18Z,0.4657022321137039,0.4916803934214875,205,0.06045281257294017,835,250,5,10,10,"[{'url': '/categories/79', 'name': 'Stadium'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.10657532864197705,1
6098,10098,5207,71381,1,71381,2009-10-31T15:43:50Z,0.40272212568284305,0.9042346770531882,6,0.0010503384423869915,17,75,0,2,10,"[{'url': '/categories/1', 'name': 'Coffee Shop'}]",Oregon,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.357331940303915,3
6100,10100,5207,102669,1,102669,2009-11-15T03:49:23Z,0.46936361431512363,0.4829651983694119,2,0.0038123395316268576,61,75,1,7,10,"[{'url': '/categories/47', 'name': 'Modern Hotel'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.37359455862007707,1
6092,10092,5207,45607,1,45607,2009-10-12T20:58:32Z,0.4645042855685859,0.494902333370806,24,0.01575507663580487,226,75,5,10,10,"[{'url': '/categories/110', 'name': 'Bakery'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3362730076377396,1
6089,10089,5207,40185,2,40185,2009-10-08T07:16:39Z,0.4646697141725571,0.4952589618889216,0,0.00031121139033688633,6,75,0,2,10,"[{'url': '/categories/58', 'name': 'Other - Entertainment'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3311479974535949,1
6076,10076,5207,32339,1,32339,2009-09-30T02:19:01Z,0.46469920529410036,0.4956771072413888,0,0.002606395394071423,51,75,0,4,10,"[{'url': '/categories/19', 'name': 'Italian'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.3219461492714615,1
6082,10082,5207,35189,1,35189,2009-10-03T04:44:24Z,0.4692731094302456,0.4826808158966842,97,0.11950517388936435,1793,150,24,10,10,"[{'url': '/categories/425', 'name': 'Disneyland Resort'}]",California,5207,0,7,1,0,0,0,11,0,4,3,0,0.034666666666666665,42,1.0,39,0.32542313813626933,1
